name;density;spg;volume;SiOSi_average;SiOSi_gmean;SiOSi_hmean;SiOSi_max;SiOSi_mean;SiOSi_min;SiOSi_skew;SiOSi_std;SiOSi_var;SiO_average;SiO_gmean;SiO_hmean;SiO_max;SiO_mean;SiO_min;SiO_skew;SiO_std;SiO_var;ASA;AV;NASA;NAV;VolFrac;largest_free_sphere;largest_included_sphere;largest_included_sphere_free;max_dim;min_dim;mode_dim
9000450;2.479089101;1;13.41518622;144.3888299;144.0099484;143.6464831;174.7771216;144.3888299;128.6882702;1.076543102;10.69298493;114.3399268;1.609050411;1.608984354;1.608918183;1.633267473;1.609050411;1.586188218;-0.27270614;0.014567571;0.000212214;0;0;0;0;0;1.53813;2.70571;2.54957;0;0;[0]
9000451;2.583284726;1;12.87409073;144.8590728;144.3164157;143.7748878;167.7066844;144.8590728;124.555113;0.095464461;12.53882662;157.222173;1.624366631;1.624213627;1.624061053;1.653250098;1.624366631;1.598630785;0.302033972;0.022325076;0.000498409;0;0;0;0;0;1.46742;2.09472;2.09472;0;0;[0]
9000452;2.608237683;1;12.75092457;140.4532364;140.2183415;139.9796722;152.0220114;140.4532364;125.4748036;-0.372281299;8.054992782;64.88290871;1.616042925;1.615976961;1.615911079;1.64093769;1.616042925;1.595695116;0.211676673;0.01461036;0.000213463;0;0;0;0;0;1.17119;2.0398;2.0398;0;0;[0]
9000453;2.516243329;1;13.21710089;145.5101339;145.0267922;144.5647744;175.567464;145.5101339;126.6863209;0.959512752;12.13210796;147.1880436;1.610257855;1.610236511;1.610215235;1.628115103;1.610257855;1.598699982;0.938036673;0.008304099;6.90E-05;0;0;0;0;0;0.9205;1.98532;1.98532;0;0;[0]
9000454;2.36542973;1;14.0597886;146.8124999;146.2803925;145.764519;177.7777203;146.8124999;127.1309693;0.693134423;12.6979734;161.2385285;1.599575056;1.599535255;1.599495485;1.616980207;1.599575056;1.582929385;0.166712866;0.011288251;0.000127425;0;0;0;0;0;1.60758;2.2297;2.2297;0;0;[0]
9000455;2.684686758;1;12.38782955;145.5760014;144.9860465;144.4188137;174.2151405;145.5760014;128.3078631;0.732106874;13.35458796;178.3450196;1.607987602;1.607903272;1.607818295;1.623376362;1.607987602;1.575178447;-1.116929986;0.016405012;0.000269124;0;0;0;0;0;0.51311;1.62911;1.37891;0;0;[0]
9000456;2.597116899;1;12.80552368;144.6779064;143.5679975;142.4834163;175.355245;144.6779064;117.4560003;0.335244838;18.08109046;326.9258322;1.624654795;1.624535555;1.624416086;1.650446024;1.624654795;1.597103171;-0.23632384;0.019664178;0.00038668;0;0;0;0;0;0.91666;1.89841;1.69335;0;0;[0]
9000457;2.512243763;1;13.2381429;138.9240109;138.3614088;137.8234952;167.0215109;138.9240109;123.113384;0.820805079;12.7746342;163.1912789;1.60516221;1.605100407;1.605038359;1.625540515;1.60516221;1.576139273;-0.66553035;0.014057736;0.00019762;0;0;0;0;0;1.04953;1.60811;1.54851;0;0;[0]
9000458;2.434665187;1;13.65996529;153.1272619;152.293088;151.4452209;175.1711211;153.1272619;125.1083635;-0.140849409;15.83710424;250.8138707;1.606373456;1.606257417;1.606140949;1.63442347;1.606373456;1.570559735;-0.449437792;0.019272365;0.000371424;0;0;0;0;0;1.05342;1.69144;1.63051;0;0;[0]
9000459;2.68504705;1;12.38616729;142.0477017;141.08637;140.1577561;175.3254032;142.0477017;120.4195534;0.548940588;16.79047658;281.9201037;1.618006093;1.617894401;1.617783292;1.656370695;1.618006093;1.593757453;0.679192586;0.019061013;0.000363322;0;0;0;0;0;0.77482;1.65401;1.39825;0;0;[0]
9000460;2.815038519;1;11.81420493;144.4730427;143.7186658;142.9823087;173.7018399;144.4730427;123.3740911;0.402645987;14.91653414;222.5029906;1.623101516;1.623056552;1.623011545;1.641428398;1.623101516;1.602149033;-0.188550104;0.01207559;0.00014582;0;0;0;0;0;0.36981;1.65716;1.65716;0;0;[0]
9000461;2.398785741;1;13.86428199;140.6861952;140.1510408;139.6311555;169.5685604;140.6861952;124.3494751;0.611262728;12.44650719;154.9155412;1.603111843;1.603017567;1.602922642;1.626084396;1.603111843;1.565503006;-0.934065623;0.017326246;0.000300199;0;0;0;0.000141739;0;1.2668;2.90044;2.90044;0;0;[0]
9000462;2.539029467;1;13.09848601;144.9509056;144.4675531;143.9742241;159.929316;144.9509056;125.3525252;-0.346409439;11.70214586;136.9402177;1.59012156;1.590088145;1.590054699;1.605358248;1.59012156;1.572623638;-0.211022548;0.010303731;0.000106167;0;0;0;0;0;0.86591;2.02873;1.9661;0;0;[0]
9000463;2.477163227;1;13.42561588;141.8213147;140.67384;139.5633273;175.1284408;141.8213147;121.2425861;0.395165385;18.26803929;333.7212595;1.607443323;1.607414198;1.607384987;1.620975347;1.607443323;1.586836947;-0.72761728;0.009662042;9.34E-05;0;0;0;0;0;1.66371;2.35578;2.35578;0;0;[0]
9000464;2.416477971;1;13.76277473;142.3536638;141.1381994;139.9678455;173.4959625;142.3536638;121.5018264;0.432206128;18.87666494;356.3284794;1.610189202;1.610146641;1.61010389;1.62061091;1.610189202;1.586903806;-0.914684951;0.0116813;0.000136453;0;0;0;0;0;1.7042;2.50802;2.50802;0;0;[0]
9000465;2.499927056;1;13.30336494;143.0133176;142.7225524;142.4256773;154.9848573;143.0133176;125.815284;-0.449301556;9.019862919;81.35792709;1.600426565;1.600369422;1.600312256;1.62129848;1.600426565;1.581630978;-0.064251989;0.013521561;0.000182833;0;0;0;0;0;1.02823;1.85762;1.80808;0;0;[0]
9000466;2.5602226;1;12.99005874;144.975097;144.5230407;144.0642789;160.0142342;144.975097;126.4567132;-0.275779345;11.34760488;128.7681365;1.610843591;1.610725965;1.610608844;1.645028459;1.610843591;1.584670642;0.540927711;0.019508153;0.000380568;0;0;0;0;0;1.19592;1.97787;1.95205;0;0;[0]
9000467;2.053541428;1;16.19516485;142.7130204;142.0352134;141.3791528;175.3673368;142.7130204;122.437612;0.671513215;14.1428229;200.0194395;1.615826345;1.615743987;1.615661882;1.646293496;1.615826345;1.596531441;0.46420367;0.016339101;0.000266966;0;0;53.6732;0.010051;0;2.39892;3.90325;3.89493;0;0;[0]
9000468;2.319230093;1;14.33986306;145.9919757;145.3143793;144.6487399;169.4054138;145.9919757;124.5663784;0.289224826;14.16178849;200.5562534;1.606115314;1.606087612;1.606059895;1.619376253;1.606115314;1.591608796;-0.133490776;0.009430722;8.89E-05;0;0;0;0;0;1.40254;2.45284;2.42838;0;0;[0]
9000469;2.491871103;1;13.3463733;144.2180936;143.6344697;143.0481403;167.7521239;144.2180936;121.1580529;0.01396072;12.93596022;167.3390668;1.603593167;1.603539665;1.603486412;1.628034144;1.603593167;1.590988942;0.852702013;0.013129355;0.00017238;0;0;0;0;0;1.27134;1.87591;1.81385;0;0;[0]
9000470;2.506104278;2;13.27057387;150.5051889;150.0840946;149.6982252;180;150.5051889;140.3337612;1.823675209;11.75575865;138.1978614;1.601371446;1.60135785;1.60134422;1.611202267;1.601371446;1.586916704;-0.873208188;0.006590959;4.34E-05;0;0;0;0;0;1.76734;2.41153;2.40851;0;0;[0]
9000471;2.360199963;1;14.09094249;145.6600597;144.7863625;143.9144467;170.0737805;145.6600597;118.5448988;0.092362493;15.9416938;254.1376012;1.605602528;1.605517395;1.605432186;1.631823393;1.605602528;1.577865259;-0.121508367;0.016526547;0.000273127;0;0;0;0;0;1.96313;2.48487;2.43363;0;0;[0]
9000472;2.852372959;1;11.65956992;144.8463895;143.93093;142.8880011;165.1082409;144.8463895;100.5786397;-1.405188782;15.30623063;234.2806962;1.603100344;1.602955738;1.602811633;1.647796531;1.603100344;1.56586081;0.423835456;0.021570385;0.000465281;0;0;0;0;0;0.46417;1.55177;1.55177;0;0;[0]
9000473;2.488519528;1;13.36434839;140.5615451;140.0821034;139.5980307;158.3025493;140.5615451;119.0514065;-0.109278039;11.54476941;133.2817007;1.616378573;1.61631939;1.616260372;1.641152896;1.616378573;1.597365297;0.495041164;0.013851299;0.000191858;0;0;0;0;0;1.00912;2.53808;2.53808;0;0;[0]
9000474;2.512446205;1;13.23707623;148.4228322;148.1322888;147.8400781;162.3142597;148.4228322;131.1982496;-0.095350372;9.255425871;85.66290806;1.606462722;1.606451466;1.606440225;1.61782782;1.606462722;1.598252322;0.538152985;0.006017659;3.62E-05;0;0;0;0;0;0.99887;2.48608;2.48562;0;0;[0]
9000475;2.696294182;1;12.33450051;141.8345749;141.0492972;140.263157;163.3319959;141.8345749;118.4798728;0.009125569;14.88234517;221.4841978;1.643702333;1.642738301;1.641791681;1.745089494;1.643702333;1.58345543;0.803956564;0.056796059;0.003225792;0;0;0;0;0;1.55452;2.66076;2.66076;0;0;[0]
9000476;2.471498902;1;13.45638548;139.6885381;139.3470544;139.0083379;164.0849335;139.6885381;122.4726195;0.378605481;9.818253884;96.39810934;1.604815774;1.604775552;1.604735354;1.621077695;1.604815774;1.588989925;0.12766927;0.011365429;0.000129173;0;0;0;0;0;0.97821;2.15014;2.15014;0;0;[0]
9000477;2.343286627;1;14.19264787;147.2514038;146.1748342;145.1004001;172.3154792;147.2514038;122.1313256;0.025628152;17.7587062;315.3716458;1.608784366;1.608648865;1.608513868;1.643423293;1.608784366;1.584284637;0.430176839;0.020918154;0.000437569;0;0;0;0;0;2.19138;2.60231;2.60231;0;0;[0]
9000478;2.65470643;1;12.5277287;148.5417689;147.5027657;146.4832101;178.8262369;148.5417689;121.4470113;0.317419191;17.70178244;313.3531014;1.606080985;1.606048634;1.60601629;1.622755613;1.606080985;1.590006971;0.056719267;0.010195068;0.000103939;0;0;0;0;0;0.92785;1.84219;1.44318;0;0;[0]
9000479;2.494663128;1;13.33143604;142.2073082;141.505075;140.8198028;174.904343;142.2073082;118.2612745;0.55682596;14.31572355;204.9399408;1.621389825;1.621316789;1.621243753;1.643230762;1.621389825;1.597879251;0.001878765;0.015389281;0.00023683;0;0;0;0;0;1.31426;2.62754;2.62754;0;0;[0]
9000480;2.730603102;1;12.17952251;136.8022218;136.1998399;135.6293068;167.7390861;136.8022218;122.8725067;0.928447609;13.17489449;173.5778449;1.614781312;1.614647703;1.614514438;1.649830537;1.614781312;1.586057509;0.309618228;0.020798933;0.000432596;0;0;0;0;0;1.18648;1.91708;1.75385;0;0;[0]
9000481;2.512300999;1;13.23784131;144.8918754;144.2557456;143.6284778;170.4980873;144.8918754;123.5254381;0.324282384;13.6641507;186.7090145;1.602394231;1.602320038;1.60224573;1.627092307;1.602394231;1.573847425;-0.227380322;0.01540798;0.000237406;0;0;0;0;0;0.90665;2.21152;2.21152;0;0;[0]
9000482;2.512885301;1;13.23476322;146.9325334;146.3941714;145.8637939;168.2599109;146.9325334;124.2756527;0.340824427;12.66413585;160.3803369;1.604132671;1.604102459;1.6040722;1.617750459;1.604132671;1.588296157;-0.372049512;0.009837689;9.68E-05;0;0;0;0;0;1.04606;2.41614;2.3455;0;0;[0]
9000483;2.35040507;1;14.14966398;148.50352;147.9238437;147.345368;170.8314226;148.50352;129.3286404;0.049638073;13.11185694;171.9207924;1.61153352;1.611480236;1.611427049;1.633163343;1.61153352;1.596417665;0.335191876;0.013116495;0.000172042;0;0;0;0;0;0.95177;2.57455;2.57038;0;0;[0]
9000484;2.740811995;1;12.1341566;137.2185754;136.4193325;135.5878144;160.8564926;137.2185754;110.0569286;-0.44177498;14.50536127;210.4055057;1.618433097;1.618084879;1.617735376;1.660953863;1.618433097;1.569701337;-0.261986437;0.033507999;0.001122786;0;0;0;0;0;0.8043;1.91317;1.91317;0;0;[0]
9000485;2.489064984;1;13.36141971;147.6110316;146.8533744;146.0739852;172.5133162;147.6110316;116.2213377;-0.220056603;14.75814011;217.8026994;1.6058892;1.605829316;1.605769546;1.629319134;1.6058892;1.585993263;0.33504377;0.013881526;0.000192697;0;0;0;0;0;1.41618;2.09775;1.75646;0;0;[0]
9000486;2.575708376;1;12.91195939;145.8427179;145.2502502;144.6720375;170.318001;145.8427179;125.6059447;0.489178575;13.29719175;176.8153085;1.607022563;1.60695907;1.606895721;1.634414958;1.607022563;1.587720964;0.392311483;0.014301387;0.00020453;0;0;0;0;0;0.86831;1.94318;1.8505;0;0;[0]
9000487;2.763742366;1;12.03348125;141.226682;140.5973844;139.9714581;168.1539581;141.226682;121.3712856;0.189185997;13.35936892;178.4727379;1.62151412;1.621417164;1.621320501;1.653655493;1.62151412;1.59519179;0.42999904;0.017758956;0.000315381;0;0;0;0;0;0.53963;1.49487;1.49487;0;0;[0]
9000488;2.720677324;1;12.22395675;141.7622736;140.9577021;140.192774;176.4214108;141.7622736;118.5077185;0.842909713;15.4835172;239.7393048;1.609488702;1.609327952;1.60916719;1.645492543;1.609488702;1.56942233;0.009430424;0.022746462;0.000517402;0;0;0;0;0;0.61023;1.62702;1.62702;0;0;[0]
9000489;2.637137506;1;12.61118993;142.238296;141.5536469;140.8594531;168.9878991;142.238296;114.8534188;-0.02561645;13.86867071;192.3400272;1.617920615;1.61790571;1.617890807;1.627293452;1.617920615;1.60729024;0.032444228;0.006945084;4.82E-05;0;0;0;0;0;0.92436;1.97049;1.97049;0;0;[0]
9000490;2.80117464;1;11.87267708;137.5652889;136.9899493;136.4315223;169.3997926;137.5652889;116.9618103;0.668381212;12.77824076;163.2834369;1.622523651;1.622387685;1.622251143;1.646515686;1.622523651;1.588285062;-0.490765341;0.020959896;0.000439317;0;0;0;0;0;0.38167;1.48262;1.14742;0;0;[0]
9000491;2.697055405;1;12.33101919;146.9737574;146.6059707;146.245039;172.0981154;146.9737574;128.4200203;0.545821513;10.50090862;110.2690818;1.603877959;1.603675389;1.603475585;1.66386149;1.603877959;1.577318355;1.32024722;0.025666883;0.000658789;0;0;0;0;0;0.87059;1.87032;1.87032;0;0;[0]
9000492;2.694507593;1;12.34267888;141.5794935;140.8732874;140.2013581;178.0450216;141.5794935;120.3708828;0.925080237;14.5038527;210.3617432;1.60727891;1.607242952;1.607207138;1.631295336;1.60727891;1.590910611;0.912083179;0.010772714;0.000116051;0;0;0;0;0;0.68419;1.53196;1.53196;0;0;[0]
9000493;2.735678142;1;12.15692791;137.1904466;136.8108955;136.4377487;161.9521068;137.1904466;120.5841153;0.499603474;10.29759927;106.0405507;1.615327515;1.615264774;1.615202087;1.637092618;1.615327515;1.596961993;0.144933166;0.014242866;0.000202859;0;0;0;0;0;0.60333;1.82028;1.65627;0;0;[0]
9000494;2.663531616;1;12.48622008;148.0179527;147.3167046;146.6298343;176.1087777;148.0179527;124.9472693;0.424524457;14.54877498;211.6668535;1.606919508;1.606857345;1.606795376;1.635973198;1.606919508;1.584808006;0.551825136;0.014156723;0.000200413;0;0;0;0;0;1.4365;2.03709;1.83512;0;0;[0]
9000495;2.470924077;1;13.45951592;144.0075598;143.3131608;142.6273883;170.5778831;144.0075598;124.8684737;0.235187723;14.2064102;201.8220907;1.604080315;1.604007946;1.603935351;1.621919333;1.604080315;1.580259274;-0.492994091;0.015212992;0.000231435;0;0;0;0;0;1.05034;2.50072;2.2859;0;0;[0]
9000496;2.600331864;1;12.78969135;148.2531958;147.5608334;146.8851314;169.6887676;148.2531958;130.7580424;0.353165423;14.46428172;209.2154457;1.603788515;1.603771929;1.60375532;1.613211904;1.603788515;1.591149452;-0.479992364;0.007288375;5.31E-05;0;0;0;0;0;1.15262;2.01302;2.00843;0;0;[0]
9000497;2.719189635;1;12.23064457;144.9753001;144.0912399;143.2351234;176.1492278;144.9753001;124.633637;0.466230274;16.22894889;263.3787821;1.609773105;1.609740168;1.609707322;1.628220638;1.609773105;1.598563355;0.656374355;0.010312029;0.000106338;0;0;0;0;0;0.6062;1.50441;1.50441;0;0;[0]
9000498;2.740263469;1;12.13658552;141.3881729;140.5782826;139.7851489;174.8021968;141.3881729;114.7777478;0.511212072;15.30881345;234.3597691;1.605653737;1.605638025;1.605622318;1.616420605;1.605653737;1.595616425;0.127180515;0.00710456;5.05E-05;0;0;0;0;0;0.5893;1.55065;1.55014;0;0;[0]
9000499;2.50971316;1;13.25149124;147.6114873;147.2112347;146.8166655;165.9227138;147.6114873;132.9133967;0.289084072;10.93325061;119.535969;1.602141082;1.602113165;1.602085241;1.616918737;1.602141082;1.589146805;-0.065197624;0.009456635;8.94E-05;0;0;0;0;0;0.79027;2.23631;1.98178;0;0;[0]
9000500;2.724763232;1;12.20562637;142.866865;142.2479749;141.6427388;166.5804325;142.866865;125.8568093;0.38631237;13.42363784;180.194053;1.607716798;1.607677848;1.607638769;1.620285379;1.607716798;1.587156374;-0.708177835;0.011172559;0.000124826;0;0;0;0;0;0.68261;1.91319;1.80166;0;0;[0]
9000501;2.48690545;1;13.37302226;148.3266564;147.4148179;146.4995495;173.6805023;148.3266564;120.8676251;0.005713778;16.3831546;268.4077548;1.618185631;1.618147144;1.618108649;1.635580402;1.618185631;1.598507864;-0.036122421;0.011159364;0.000124531;0;0;0;0;0;0.76947;2.43032;2.41521;0;0;[0]
9000502;2.350649194;1;14.14819448;148.1471025;147.2232526;146.2722302;175.4482017;148.1471025;118.6164628;-0.298752207;16.28248348;265.1192681;1.61566252;1.615583683;1.615505088;1.639956232;1.61566252;1.597728753;0.463363745;0.015984777;0.000255513;0;0;0;0;0;1.36567;2.03369;2.03369;0;0;[0]
9000503;2.641386498;7;12.59090329;138.0978801;137.549262;137.0400384;164.2935723;138.0978801;127.5664935;1.274554014;12.75592529;162.7136299;1.601915467;1.601865783;1.601816181;1.623746467;1.601915467;1.583712565;0.322872885;0.012627019;0.000159442;0;0;0;0;0;0.7961;1.48629;1.48629;0;0;[0]
9000504;2.582998376;1;12.87551794;140.9394262;140.4247346;139.9244284;162.1586271;140.9394262;123.2267579;0.549773462;12.20417239;148.9418238;1.598944543;1.598889323;1.598834054;1.620769201;1.598944543;1.575169379;-0.151565852;0.013282533;0.000176426;0;0;0;0;0;0.77704;1.80374;1.43154;0;0;[0]
9000505;2.74225762;1;12.12775988;142.7312789;141.9819661;141.242864;171.8619092;142.7312789;116.7754069;0.359096132;14.72754371;216.9005437;1.603936446;1.603859004;1.603782373;1.642537612;1.603936446;1.590100557;1.617871202;0.015844578;0.000251051;0;0;0;0;0;0.72577;1.59441;1.5664;0;0;[0]
9000506;2.427099254;1;13.70254714;144.3721845;143.9026934;143.4381378;165.8293056;144.3721845;124.608354;0.249744611;11.69432323;136.7571959;1.602622558;1.602551261;1.602480011;1.628352376;1.602622558;1.578415564;0.111575893;0.015121737;0.000228667;0;0;0;0;0;1.3897;2.06782;2.06782;0;0;[0]
9000507;2.587107274;1;12.85506878;142.4447688;141.8296044;141.25372;173.5208891;142.4447688;126.1617984;1.168435575;13.67532919;187.0146285;1.613759013;1.613696667;1.613634408;1.637575215;1.613759013;1.591567273;0.248346126;0.014195253;0.000201505;0;0;0;0;0;0.80438;1.88469;1.88469;0;0;[0]
9000508;2.640868975;1;12.59337069;144.6933814;144.3234536;143.9676767;167.2861879;144.6933814;129.9481394;0.916879086;10.54952929;111.2925682;1.608600356;1.608570733;1.608541077;1.622490495;1.608600356;1.593202369;-0.262738486;0.009757165;9.52E-05;0;0;0;0;0;0.81455;1.85414;1.7305;0;0;[0]
9000509;2.59468266;1;12.81753736;139.1017459;138.5976962;138.1337314;175.2326546;139.1017459;124.8939661;1.615996248;12.34759542;152.4631128;1.605427225;1.605355233;1.605283316;1.627542286;1.605427225;1.583171649;0.165882366;0.015211351;0.000231385;0;0;0;0;0;0.87596;1.99258;1.95602;0;0;[0]
9000510;2.360760851;1;14.08759466;144.3876634;144.1108894;143.8321493;163.7371949;144.3876634;127.9752565;-0.049454484;8.910975896;79.40549142;1.613463877;1.613425899;1.613387991;1.635010643;1.613463877;1.598247176;0.413533509;0.011080522;0.000122778;0;0;0;2.54E-05;0;1.7313;2.74056;2.74056;0;0;[0]
9000511;2.454503575;1;13.54955938;141.5825285;140.9872743;140.442133;171.2093073;141.5825285;129.3683585;1.476581145;13.54687765;183.517894;1.601640829;1.601605587;1.601570307;1.614342947;1.601640829;1.585019894;-0.244750353;0.010619144;0.000112766;0;0;0;0;0;0.87964;2.2222;2.10985;0;0;[0]
9000512;2.529702274;1;13.14678106;145.4877897;144.9208714;144.3639467;169.1612681;145.4877897;127.3232335;0.339658818;12.94025341;167.4501584;1.593712645;1.593680764;1.593648878;1.608601195;1.593712645;1.577821202;-0.026729588;0.010079911;0.000101605;0;0;0;0;0;0.81551;1.89761;1.89761;0;0;[0]
9000513;2.485570464;1;13.38020484;145.9754808;145.1350858;144.3091821;170.4495504;145.9754808;127.0497587;0.24942362;15.75691657;248.2804196;1.601852354;1.601780956;1.601709501;1.624893869;1.601852354;1.577465697;-0.118619869;0.015117903;0.000228551;0;0;0;0;0;2.0056;2.59578;2.58817;0;0;[0]
9000514;2.604831651;1;12.76759745;147.0821808;146.7576603;146.4463464;174.8788343;147.0821808;133.278037;1.105982059;9.982897318;99.65823887;1.600470163;1.600428965;1.600388051;1.628096153;1.600470163;1.587981822;1.459989035;0.011523501;0.000132791;0;0;0;0;0;0.8234;1.91012;1.91012;0;0;[0]
9000515;2.709006978;2;12.27661731;143.5071391;142.8668584;142.297016;179.999414;143.5071391;131.2570543;1.927683338;14.35623378;206.1014484;1.619252881;1.619074863;1.618897024;1.651150734;1.619252881;1.590999592;0.098755216;0.024021161;0.000577016;0;0;0;0;0;0.31081;2.01631;2.01631;0;0;[0]
9000516;2.457739394;1;13.53172026;142.5271967;141.4823243;140.4583158;170.3726587;142.5271967;117.8883289;0.285259096;17.38218363;302.1403076;1.609815801;1.609671383;1.609527907;1.65609948;1.609815801;1.581883619;0.756944482;0.021634131;0.000468036;0;0;0;0;0;0.77118;2.48667;2.16009;0;0;[0]
9000517;1.996724407;1;16.65600011;144.5472733;144.0451896;143.5531219;168.9277849;144.5472733;124.1883829;0.469531205;12.16686632;148.032636;1.608378568;1.60834072;1.608303018;1.631964994;1.608378568;1.594500894;0.856289147;0.011055355;0.000122221;0;0.00895471;3.16139;0;0.01788;2.99243;3.7417;3.7417;1;1;[1]
9000518;2.307288617;1;14.41407967;146.3433347;145.7108518;145.0892986;171.5436873;146.3433347;126.9970326;0.34660906;13.70919798;187.9421092;1.611945328;1.611843122;1.611740918;1.64528359;1.611945328;1.578678921;0.026772844;0.018152642;0.000329518;0;0;0;0;0;1.15508;2.52196;2.52196;0;0;[0]
9000519;1.968346154;1;16.8961348;145.4465117;144.877086;144.3116812;168.2875014;145.4465117;121.6834036;0.196110211;12.90570403;166.5571965;1.594211651;1.594183632;1.594155518;1.605809245;1.594211651;1.574504968;-0.846175715;0.009435922;8.90E-05;0;0;0;0.00536494;0;2.09848;3.65327;3.65327;0;0;[0]
9000520;2.312466648;1;14.38180394;143.0604714;142.2685154;141.4984651;176.4256255;143.0604714;118.4880731;0.547218077;15.26331429;232.9687631;1.608096995;1.6079729;1.607848744;1.637741221;1.608096995;1.575621428;-0.051517451;0.019972436;0.000398898;0;0;0;0.000596768;0;2.19517;3.21451;3.21451;0;0;[0]
9000521;2.158532669;1;15.40743044;145.1302257;144.531257;143.9287849;169.5422617;145.1302257;122.8193453;0.011550694;13.14100304;172.6859609;1.609531168;1.609491728;1.609452487;1.635044718;1.609531168;1.59450785;1.088689255;0.011295914;0.000127598;0;0.00497563;0;0;0.01074;2.65064;3.56094;3.56094;1;1;[1]
9000522;2.107967694;1;15.7770169;141.9514302;141.493867;141.054385;165.5505443;141.9514302;128.0638406;0.806495081;11.61926022;135.0072081;1.61702099;1.616984533;1.616948085;1.634066737;1.61702099;1.599601757;0.064501493;0.010859783;0.000117935;0;0;0;0.000389002;0;2.43326;2.89605;2.89605;0;0;[0]
9000523;2.363640238;1;14.07043314;151.8375442;150.7803136;149.7628154;179.9308575;151.8375442;128.1078634;0.516487977;18.21306462;331.715723;1.605326773;1.605309652;1.605292576;1.61990666;1.605326773;1.597116134;0.857525447;0.007423841;5.51E-05;0;0;0;0;0;0.87937;2.25778;2.25778;0;0;[0]
9000524;2.271054567;1;14.64405234;146.2290004;145.6027997;144.9681317;168.2269831;146.2290004;122.5754742;-0.130514563;13.43136175;180.4014786;1.606669509;1.606651646;1.606633772;1.618076468;1.606669509;1.594350008;-0.160789329;0.007574486;5.74E-05;0;0;0;0;0;1.80947;2.7726;2.7726;0;0;[0]
9000525;2.53598973;2;13.11418637;140.2494823;139.240116;138.3166644;179.9995031;140.2494823;121.6571046;1.228778893;17.5703349;308.7166686;1.615852988;1.615753312;1.615653826;1.645964086;1.615852988;1.588310291;0.26687923;0.017964751;0.000322732;0;0;0;0;0;0.77001;2.17879;2.17879;0;0;[0]
9000526;1.945809327;8;17.09182986;147.1486342;146.338084;145.5366611;177.0817977;147.1486342;123.4102388;0.304493452;15.5277704;241.1116536;1.608585836;1.60851203;1.608437978;1.625224593;1.608585836;1.578795374;-0.514872482;0.01538338;0.000236648;0;0;81.7763;0.0126632;0;2.244;4.51613;4.51613;0;0;[0]
9000527;2.130058241;1;15.61339559;145.6757777;144.9386402;144.2255245;175.2104322;145.6757777;125.602383;0.530613782;14.87151616;221.1619929;1.613103318;1.613053903;1.613004683;1.637974253;1.613103318;1.598982434;0.761860029;0.012651096;0.00016005;0;0.00157743;0;0;0.00336;2.80431;3.16705;3.16705;1;1;[1]
9000528;2.150163183;1;15.46740369;144.4580498;143.730433;142.9861796;173.1749295;144.4580498;112.0828085;-0.085532377;14.36174153;206.2596198;1.601946965;1.601852453;1.601757887;1.62602214;1.601946965;1.575546313;-0.07585092;0.017395972;0.00030262;0;0;0;0.000772038;0;2.15129;3.20926;3.20926;0;0;[0]
9000529;2.114480429;1;15.72842269;143.1650927;142.6036135;142.0546946;166.2037096;143.1650927;123.1521441;0.429513097;12.80776344;164.0388042;1.603428742;1.603304072;1.603179804;1.641188521;1.603428742;1.574867257;0.401856782;0.02002707;0.000401084;0;0;0;0.00282813;0;2.3345;3.37716;3.34798;0;0;[0]
9000530;2.211750736;1;15.03670437;141.8596646;141.2537188;140.654975;166.5653193;141.8596646;120.3399508;0.304192655;13.18447934;173.8304954;1.600420007;1.60028577;1.60015207;1.641282644;1.600420007;1.569553175;0.482030588;0.020770026;0.000431394;0;0.00185374;0;0;0.0041;2.68743;3.45554;3.45554;1;1;[1]
9000531;2.268375522;1;14.66134757;144.4187881;143.882773;143.371083;168.3032728;144.4187881;127.7119694;0.833641226;12.71656607;161.7110525;1.602822929;1.602757716;1.602692277;1.621385711;1.602822929;1.575533891;-0.572985068;0.014433235;0.000208318;0;0;0;3.53E-05;0;0.61374;2.7759;2.7759;0;0;[0]
9000532;2.899282227;1;11.47092257;141.259498;140.63852;140.0096312;161.1123071;141.259498;120.2188904;-0.166862884;13.13999867;172.6595651;1.617283234;1.617231075;1.617178935;1.638964043;1.617283234;1.596008805;0.077912907;0.012991156;0.00016877;0;0;0;0;0;0.54228;1.39491;1.39491;0;0;[0]
9000533;2.517436568;1;13.21083612;146.0684698;144.7881006;143.3994805;176.0576891;146.0684698;104.05285;-0.676251134;18.5871465;345.4820149;1.603553306;1.603472273;1.603391445;1.636577955;1.603553306;1.575455378;0.406603847;0.016141788;0.000260557;0;0;0;0;0;1.21152;2.59251;2.46882;0;0;[0]
9000534;2.426927388;1;13.70351751;143.8819169;143.3003759;142.7278711;167.9454231;143.8819169;127.6671927;0.283799378;13.01583294;169.4119071;1.605293566;1.60507722;1.604860648;1.648033873;1.605293566;1.562478965;-0.082246295;0.026340558;0.000693825;0;0;0;0;0;1.51939;2.6998;2.69499;0;0;[0]
9000535;2.731480046;1;12.17561227;141.6512994;141.2512242;140.867815;164.7823711;141.6512994;129.4624749;0.915701326;10.86894164;118.1338924;1.602596929;1.602559476;1.602522033;1.618799943;1.602596929;1.585832523;0.063700547;0.010957909;0.000120076;0;0;0;0;0;0.57105;1.80015;1.76544;0;0;[0]
